ExperimentID,FormulationID,Metric,Baseline,Comparison,Observations,Mean,StandardDeviation,StandardError,ConfidenceLow,ConfidenceHigh,ComparisonKind,MeanRelativePercent,ZeroDenominatorObservations,RelativeDenominatorFloor
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,TWO_STAGE_RH|LEXMMFPEA,TWO_STAGE_RH|NONE,800,0.6700211884208699,0.6012478777144064,0.02125732257529384,0.628356836173294,0.7116855406684458,difference,567.5397069263252,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,TWO_STAGE_RH|LEXMMFPEA,TWO_STAGE_RH|PEA,800,0.07418928586551365,0.19174783180073313,0.006779309607205796,0.060901839035390294,0.08747673269563702,difference,47.18010749268127,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,TWO_STAGE_RH|LEXMMFPEA,TWO_STAGE_RH|SA,639,0.3287066148840682,0.4594127170453356,0.018174086204346896,0.2930854059235483,0.3643278238445881,difference,183.76428929272333,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,TWO_STAGE_RH|LEXMMFPEA,TWO_STAGE_RH|STATIC_DEMAND_SHARE,800,0.4544002219346773,0.6555637941145669,0.023177680215939595,0.40897196871143565,0.4998284751579189,difference,163.02589448163013,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,TWO_STAGE_RH|LEXMMFSA,TWO_STAGE_RH|NONE,728,0.1229463204811894,0.7105151046812243,0.026333441791117414,0.07133277457059928,0.17455986639177953,difference,207.7221926195124,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,TWO_STAGE_RH|LEXMMFSA,TWO_STAGE_RH|PEA,728,-0.4555269505727798,0.660608746377845,0.024483789091646214,-0.5035151771924063,-0.4075387239531532,difference,-34.925045012271184,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,TWO_STAGE_RH|LEXMMFSA,TWO_STAGE_RH|SA,601,-0.08199718358148701,0.4173381251510608,0.01702357720553711,-0.11536339490433975,-0.048630972258634275,difference,17.945266461574565,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,TWO_STAGE_RH|LEXMMFSA,TWO_STAGE_RH|STATIC_DEMAND_SHARE,728,-0.0967966585740519,0.6595877644565475,0.02444594898407196,-0.14471071858283294,-0.04888259856527085,difference,-21.44468817864144,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,TWO_STAGE_RH|NONE,TWO_STAGE_RH|PEA,800,-0.5958319025553565,0.4993091809016714,0.01765324538621362,-0.6304322635123352,-0.5612315415983777,difference,-70.31285275716758,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,TWO_STAGE_RH|NONE,TWO_STAGE_RH|SA,639,-0.3055583514825507,0.5954362752075831,0.023555095001320903,-0.3517263376851397,-0.25939036527996173,difference,-43.23231473641953,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,TWO_STAGE_RH|NONE,TWO_STAGE_RH|STATIC_DEMAND_SHARE,800,-0.21562096648619278,0.3099769919942055,0.010959341652545541,-0.23710127612518203,-0.19414065684720352,difference,-46.06277492014803,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__fairness_difference,TWO_STAGE_RH|PEA,TWO_STAGE_RH|SA,639,0.25371251424361896,0.4358175692425703,0.017240676583190402,0.21992078814056576,0.28750424034667216,difference,141.76789853342925,0,1.0e-6
