StructuralInstanceID,BatteryLevel,DemandRegime,UncertaintyLevel,StructuralDraw,Theta,BatteryScale,ImplementationStep,Controller,Fairness,Resource,ObjectiveCriterion,Replications,MeanOperatingCost,StdOperatingCost,MeanSavings,MeanMinHouseholdPV,MeanMinHouseholdSavings,MeanMaxPVRelativeDeviation,MeanMaxSavingsRelativeDeviation
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,0.5,4,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,pv,risk_neutral_expectation,5,550862.1009718016,11703.539953388354,236649.20841789912,39.43309160217155,7340.041594693355,2.2128164256347103,2.084798453615389
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,0.5,4,MULTISTAGE_RH,LEXMMFPEA,pv,risk_neutral_expectation,5,667638.0393196807,11223.002484639628,119873.27007002007,173.24816542140746,9558.980333145428,0.31034293523955164,1.0342291852807517
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,0.5,4,MULTISTAGE_RH,LEXMMFSA,savings,risk_neutral_expectation,5,705163.2545063313,14468.561383782699,82348.05488336927,62.04832398901273,13953.669830681858,1.5786084892263967,0.15156568246094376
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,0.5,4,MULTISTAGE_RH,NONE,none,risk_neutral_expectation,5,550851.3057555495,11703.290631218522,236660.00363415122,10.875199810012191,1891.0200286112317,2.2128164256347116,2.141506483001492
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,0.5,4,MULTISTAGE_RH,PEA,pv,risk_neutral_expectation,5,668937.1866339373,9821.878620809372,118574.12275576343,27.315819850208015,4224.057883789448,0.87935273791008,0.9819534033494021
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,0.5,4,MULTISTAGE_RH,SA,savings,risk_neutral_expectation,5,706347.0999914028,10588.01986184412,81164.2093982979,94.47374491354671,14429.827496555177,1.752374163082085,0.2751182413531998
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,0.5,4,MULTISTAGE_RH,STATIC_DEMAND_SHARE,pv,risk_neutral_expectation,5,550851.3057555495,11703.290631218468,236660.00363415122,39.43309160217158,4391.496168162441,2.212816425634712,2.1815342054328672
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,0.5,4,TWO_STAGE_RH,LEXMMFPEA,pv,risk_neutral_expectation,5,667638.0393196803,11223.002484639304,119873.27007002025,168.6353640256503,8033.39879385063,0.3495537822716234,1.0655237795085175
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,0.5,4,TWO_STAGE_RH,LEXMMFSA,savings,risk_neutral_expectation,5,705163.2545063363,14468.561383784318,82348.05488336433,59.61094235532954,13966.355868788658,1.2715052189088896,0.13824419247613068
SI-Drahi_1-d1-HET-ULO-BLO-a84e7e5a68,LOW_BATTERY,HETEROGENEOUS,LOW_UNCERTAINTY,1,0.1,0.5,4,TWO_STAGE_RH,NONE,none,risk_neutral_expectation,5,550851.3057555493,11703.290631218548,236660.00363415122,11.794373855212452,2126.678668019653,2.2081940601167833,2.156527851639433
