InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,J,BatteryScale,PVScale,Fairness,InstFolder,Status,ExpectedCost,ScenarioCostExpected,ScenarioCostMin,ScenarioCostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.4116590166435067e6,1.4116590166435011e6,1.2587573890586235e6,1.5159395827385234e6,0.5691970292602887,0.0006736557628527333,2.8435878430549493,11.297621011734009,5.54
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.3330816380484235e6,1.333081638048423e6,1.0434065339279991e6,1.556818105323949e6,0.6012322594376948,0.00010809528288555011,5.41501576990272,9.55190920829773,4.86
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.3599692146620613e6,1.3599692146620597e6,1.1031695693187723e6,1.5470991391781738e6,1.028772542493528,4.1095334547293675e-5,9.658281094353825,9.870672941207886,6.41
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,753068.8207207021,753068.8207206975,515210.91887546575,1.4202553971608388e8,0.38409810420058266,6.89832132141487e-5,3.9493968407606093,49.572251081466675,32.51
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,747499.1592352353,747499.1592352482,469542.4412681714,1.301839351709511e8,0.3672868285354015,6.64075914231104e-5,3.4168477875525847,49.27773594856262,34.79
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,670242.0870014834,670242.08700149,250754.82037830917,6.208491664577038e7,0.5530421220847991,0.0003430204509787511,3.9090108598040505,21.07135796546936,4.97
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,692039.107453803,692039.1074537983,319963.3855958205,1.9303858433163774e8,0.6178641093412234,4.175297986800834e-5,1.8212499847493961,34.08847212791443,16.1
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.475565829040609e6,1.475565829040583e6,1.2139872532262309e6,1.5587281819152168e6,0.07695196861386067,5.060593436437061e-7,0.7223235245980897,114.55843114852905,57.63
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.5076743682365085e6,1.50767436823651e6,1.3530620020430856e6,1.5930414597141824e6,0.05105054148855793,2.1656750877165303e-5,0.300830989203058,48.30917692184448,7.47
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.4453762900982061e6,1.445376290098209e6,789552.7657993446,1.5922646607428042e6,0.09782295415216949,1.3511782895531417e-5,1.2697377902644857,91.92875385284424,49.1
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.3888601369993933e6,1.3888601369993968e6,1.056055794102865e6,1.5738270222801238e6,0.06282408257493691,6.765154082794948e-6,0.5649892579439769,94.7684850692749,61.69
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,739064.5720951532,739064.5720951526,656191.5525585382,847110.2672528636,19.121549228331567,0.003421937254459363,743.2774167122484,4.290135145187378,2.12
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,736558.8529455742,736558.8529455723,633379.7017395314,835064.1344666976,13.886514777234016,0.0,710.6113292472853,5.373828887939453,2.56
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,534388.3289491605,534388.3289491605,400524.4254056616,733996.5107117789,41.32606419517308,0.0,889.7449654440782,5.019283056259155,2.16
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,634153.1321856515,634153.132185651,476346.9341175018,761432.8622832703,21.411340907734548,0.0,778.9932186950148,5.5481250286102295,2.83
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.4198517754127444e6,1.4198517754127423e6,1.316761274652252e6,1.540626410839951e6,36.415338210870786,0.0,812.4935925992777,19.366211891174316,8.55
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.412279610924401e6,1.4122796109243955e6,1.2587573890586235e6,1.522538737741936e6,28.871851763535947,0.0,343.39474542087373,14.836467027664185,6.29
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3352315806989905e6,1.3352315806989905e6,1.0434065339279992e6,1.556818105323949e6,46.73076494249437,0.0,709.706668956561,15.31320309638977,6.77
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3603525180849107e6,1.3603525180849098e6,1.1254045284947315e6,1.547099139178174e6,34.04073618712044,0.0,608.9240261174277,25.248728036880493,10.13
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,778397.5969444184,778397.5969444067,690923.7981330596,900994.8024851375,0.5029264127336593,0.00039529132178975807,8.625386010057257,78.788654088974,63.75
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,778435.1621768245,778435.1621768438,668788.5812753935,899555.9784958615,0.4522448956257723,1.138922895154862e-5,2.6351553893525206,64.7206859588623,49.36
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,745511.3287061098,745511.3287061097,612171.6130801056,1.1921660929716718e6,0.6009095105178709,0.00020143298208606672,9.878772608198565,45.73358488082886,29.44
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,753471.253043937,753471.2530439271,581163.2345574,958711.6151137432,0.46494387822471417,3.6578262923983e-5,3.0449144964974586,91.02781987190247,75.03
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.480475376519763e6,1.4804753765197378e6,1.3870997205336813e6,1.6036879429264632e6,0.6273171900894899,3.403086127263798e-5,5.487383966658545,308.64720702171326,264.25
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.5065052514504718e6,1.50650525145047e6,1.4285259591838534e6,1.5652123847850827e6,0.7083010441691151,0.00013089565623264343,8.494065047255786,163.62339806556702,114.23
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.446179394421996e6,1.4461793944219993e6,1.2834216162314308e6,1.5873235080307876e6,1.397702843915143,3.443105889182177e-6,25.76932577571522,379.20067620277405,330.81
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.3915473698199256e6,1.3915473698199296e6,1.174593893419241e6,1.5733517833726448e6,5.021665832470064,0.00018309690028049436,848.0936643883484,353.7058517932892,302.98
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,NONE,inst/inst2020,true,700693.9924907696,700693.9924907715,643476.5766750225,760654.3325419868,NaN,NaN,NaN,4.781821966171265,3.09
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,NONE,inst/inst2020,true,635996.4602600494,635996.460260048,547037.9701551029,759180.3489932762,NaN,NaN,NaN,6.488723039627075,3.23
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,NONE,inst/inst2020,true,515072.6778613096,515072.67786130734,341728.7096388944,745525.5113217976,NaN,NaN,NaN,5.282303094863892,3.14
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,NONE,inst/inst2020,true,543177.1665233748,543177.166523375,423823.7167131048,699018.9424701784,NaN,NaN,NaN,5.3091490268707275,2.79
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,NONE,inst/inst2020,true,1.2066036908262619e6,1.2066036908262614e6,1.0323433958540522e6,1.4605286380957915e6,NaN,NaN,NaN,6.6913628578186035,2.68
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,NONE,inst/inst2020,true,1.1841910926644236e6,1.1841910926644257e6,1.0632412609311421e6,1.3568024020881962e6,NaN,NaN,NaN,9.808511972427368,5.6
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,NONE,inst/inst2020,true,1.0876122526278985e6,1.0876122526278982e6,841017.5454246718,1.5614112079472004e6,NaN,NaN,NaN,11.86189317703247,5.68
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,NONE,inst/inst2020,true,1.1442912280861128e6,1.1442912280861132e6,594093.7756418432,1.4995758810437e6,NaN,NaN,NaN,8.90599513053894,3.82
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,701258.4190665327,701258.4190665329,644808.4855298701,761667.7519063193,0.08220090660608773,7.351310899126863e-5,0.7956476267558341,5.7599921226501465,2.94
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,738752.7450593265,738752.7450593251,655865.2547009297,852179.2145760448,0.46237805926853837,0.00015805572495496663,2.3803424033640272,3.5808870792388916,2.0
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,609399.3821653819,609399.3821653827,482947.60071523057,752401.5681328685,0.4804916000687373,0.00017234062266587442,4.131550119117021,6.53579306602478,4.34
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,701414.7961791396,701414.7961791382,564792.6284427556,905223.9359922486,0.4825865644845096,2.9088201192579957e-5,2.808793922698134,6.53840708732605,3.8
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.38337932302857e6,1.3833793230285689e6,1.2582871985581547e6,1.4984153036282856e6,0.5546844108706223,3.166987698327917e-5,2.4348182841726422,14.191426992416382,8.25
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.4002380370843157e6,1.4002380370843175e6,1.2914097515748255e6,1.5634308765307944e6,0.5588055678137455,9.579150371031103e-5,2.783753189546644,8.735501050949097,4.78
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.305057080415576e6,1.3050570804155762e6,1.1054508398639343e6,1.5614140223516324e6,0.6129219614018331,3.3617288199670705e-5,4.987370900595419,11.852874994277954,7.89
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.199063837559394e6,1.1990638375593934e6,741592.6509414932,1.4995817868608746e6,0.5576626974135585,9.542303316749605e-6,7.0668614237691445,13.609115839004517,6.76
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,701420.7640657657,701420.7640657674,644193.4621582214,761381.3800251859,0.04968394273702301,5.905413089935009e-5,0.20423338231476973,16.622308015823364,3.79
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,779096.8267512508,779096.8267512687,548669.4949551029,5.60582001825695e7,0.186439907113307,2.4299854138062923e-5,3.617939540834628,31.238497018814087,14.23
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,702901.119972416,702901.1199724169,343214.76280122134,9.43285175821958e7,0.41625651290510735,2.819468230404361e-6,3.182369038301023,25.839030981063843,10.52
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,802913.5871190296,802913.5871190341,424827.970452717,2.6399653502322432e8,0.6873389767754974,0.00042175513960476937,3.677002246224538,36.006218910217285,21.21
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.4505392299713185e6,1.450539229971334e6,1.0852462084588828e6,1.5912629628079832e6,0.10367599208451474,1.4177626736126115e-5,0.826180189227813,110.06900405883789,55.23
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.477976198462667e6,1.4779761984626874e6,1.140693307095577e6,2.6668009801197782e7,0.11664673788978996,3.7528310931235146e-7,7.974069350050462,163.5965600013733,104.6
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.446795882406498e6,1.4467958824065016e6,842196.0939183005,1.507557508337059e8,0.30648956633206187,2.3138074198628674e-5,3.156471360608267,69.49871301651001,27.37
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.2590132418765733e6,1.2590132418765738e6,627996.0086490222,1.5020779642630904e6,0.14553164164086202,2.7646853955210082e-5,1.2198641063404456,72.98069190979004,31.73
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,701258.0026653092,701258.0026653094,644808.4855298703,761667.7519063193,34.551603776034746,0.00029645080355613046,547.7446809780288,6.971343994140625,3.87
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,755389.0780974368,755389.0780974359,681549.1945322789,879410.5611717093,18.772726540555215,0.00194424753336444,574.4302706942775,5.033623933792114,2.31
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,653377.0373516841,653377.0373516837,539725.2822947446,819904.0905344813,38.96027030697119,0.0,883.1138891659978,5.263410806655884,2.6
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,810536.611659864,810536.6116598643,608426.811727222,1.064140117530656e6,9.085014477351233,0.0,868.7918428823339,7.7517030239105225,3.88
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3852163551697265e6,1.3852163551697263e6,1.2758137393044564e6,1.498415303628286e6,44.23573213017571,0.0,809.1721239802323,17.445128917694092,8.94
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.4206329749413945e6,1.4206329749413952e6,1.299678319651749e6,1.6033184192315137e6,37.50446949525253,0.0,605.0350301227221,17.671376943588257,8.25
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3539988415230794e6,1.353998841523077e6,1.1808035222517916e6,1.5614140223516324e6,52.00732652154458,0.0,1272.304510562784,15.15949010848999,7.02
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.1997440145009833e6,1.1997440145009828e6,739253.618664725,1.4995817868608746e6,35.50130767594354,0.0,915.8985670610025,15.69031310081482,7.59
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,701926.4378596984,701926.4378596998,644699.1359521539,761887.0538191183,0.09942841522092037,5.956891081735344e-6,0.6164648220641747,48.3777859210968,37.78
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,786984.9169805916,786984.9169805928,696432.332065188,942568.8732618126,0.9436494370362924,0.0006544502805419874,117.99086539293376,35.429121017456055,27.33
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,766585.8846316263,766585.8846316147,617122.7369124496,1.3333642867997573e6,1.2034644690131016,2.1649210301631085e-6,42.797087500707036,51.94525504112244,39.39
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,925139.652524775,925139.6525248216,680878.1588047256,1.2517693159129967e6,0.7010105612306096,0.00011145456739166301,5.115749195156736,42.76762795448303,34.29
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.4514068951260876e6,1.4514068951261044e6,1.3508443068656756e6,1.5479112468957468e6,0.6517043245966038,0.00026700992637439117,4.051849748137591,315.1058440208435,273.39
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.4895370676992207e6,1.489537067699229e6,1.3474439550287176e6,1.7100746041546436e6,0.6622398486942321,0.00017110941595015338,3.7032678641802637,368.1285090446472,317.09
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.4792911964641484e6,1.479291196464158e6,1.3028929882401743e6,1.7554685778859796e6,0.692632844690221,1.0038634349163359e-6,17.052732197874043,361.65861082077026,302.38
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.2541780475796608e6,1.2541780475796622e6,853648.3457409311,1.5020779642630904e6,1.0347759370269252,0.00017715021440429144,67.62448712865631,357.5210840702057,306.84
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,NONE,inst/inst2020,true,565012.6078570492,565012.6078570498,504799.92889415554,691573.9841425193,NaN,NaN,NaN,4.999787092208862,3.46
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,NONE,inst/inst2020,true,535714.1933088736,535714.1933088735,474436.5683461369,624922.0859648981,NaN,NaN,NaN,6.285810947418213,3.55
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,NONE,inst/inst2020,true,435447.4921459053,435447.49214590713,249649.17110727157,697979.3850920564,NaN,NaN,NaN,4.715749979019165,1.83
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,NONE,inst/inst2020,true,428475.8157632934,428475.8157632929,293489.50023086264,662954.0263536638,NaN,NaN,NaN,5.211469888687134,2.88
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,NONE,inst/inst2020,true,1.271281617932254e6,1.2712816179322526e6,1.1950487888338978e6,1.3667624165904338e6,NaN,NaN,NaN,6.452291965484619,3.56
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,NONE,inst/inst2020,true,1.163574053031091e6,1.1635740530310902e6,917771.9829881114,1.3879621144916168e6,NaN,NaN,NaN,13.122091054916382,7.12
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,NONE,inst/inst2020,true,1.2920086654257628e6,1.292008665425765e6,833699.5585743038,1.5980141405573958e6,NaN,NaN,NaN,11.291314125061035,5.39
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,NONE,inst/inst2020,true,1.1940527166855508e6,1.1940527166855498e6,944895.3381143532,1.5385689135501245e6,NaN,NaN,NaN,5.912890195846558,2.93
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,701539.6718005589,701539.6718005571,634481.3727290956,825113.2137373579,0.3631172506727747,2.691055963294445e-5,1.3273185448441855,5.366181135177612,3.31
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,671607.7028068786,671607.7028068721,581060.4832829896,832942.0976676361,0.3934764646672412,4.067334848112568e-5,1.5704397823698921,7.3498311042785645,3.8
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,PEA,inst/inst2020,true,488570.21568611346,488570.2156861143,329653.76433293615,701930.732064842,0.23834565851837822,0.00025335495095572266,2.2454439893632734,5.82875394821167,2.68
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,PEA,inst/inst2020,true,544767.1086217086,544767.1086217067,400470.3322934118,772142.9417748265,0.38625121164986836,2.060826469886115e-6,2.2946443497809375,7.155882835388184,4.58
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.4553879391963913e6,1.4553879391963952e6,1.362420683768542e6,1.5722820627880928e6,0.739724067091315,0.0001052214071238052,3.95329351479513,13.167428970336914,7.63
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.287818597265748e6,1.2878185972657474e6,1.100614171007011e6,1.4579773330025496e6,0.4657752660441286,1.483098296986365e-5,3.7096475543529603,8.746031045913696,4.64
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,PEA,inst/inst2020,true,1.391078028469827e6,1.391078028469829e6,1.1220392875344136e6,1.5980437716249854e6,0.7484493571803699,9.722124783523115e-5,9.398338019762624,12.398081064224243,8.01
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,PEA,inst/inst2020,true,1.39509279753984e6,1.3950927975398393e6,1.2109713497389134e6,1.5541048469389223e6,0.7354488000206657,0.0005271394420687907,10.258000894679093,12.97615909576416,7.45
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,748928.9550937733,748928.9550937706,507201.0115844602,1.307918607669249e8,0.3684377405388308,3.8517204539043374e-5,3.9487456680039075,37.46029710769653,24.52
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,739157.3124647985,739157.3124647965,475872.1271461369,1.477333044472354e8,0.43185279871465404,0.0007523448602543431,3.478352976310253,27.70550298690796,7.83
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,SA,inst/inst2020,true,590705.202369741,590705.2023697426,250822.89332651845,760948.3139704858,0.2941547131415178,0.0008212204091092581,2.0182954088649647,20.79014301300049,5.38
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,SA,inst/inst2020,true,695182.2488788863,695182.2488788867,294012.18987075187,2.5210544971583748e8,0.7657616035787781,0.000865865482000712,2.5763924415332013,33.47636890411377,19.01
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.4990200746195223e6,1.49902007461951e6,1.1966122941533923e6,7.94706872708624e7,0.14025163923295428,6.845340442454729e-6,8.149575740863728,101.54545307159424,46.98
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.397034367895068e6,1.3970343678950625e6,1.1483675247662363e6,1.5276408853501175e6,0.07005125393066126,3.9853395947470245e-5,0.49401087017199813,150.8091049194336,93.84
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,SA,inst/inst2020,true,1.4533852625930584e6,1.4533852625930596e6,912956.3393976213,1.5992009835489658e6,0.11362680563820207,7.198591729105413e-6,0.9648853422222315,85.6686840057373,34.12
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,SA,inst/inst2020,true,1.4861158272566884e6,1.4861158272566765e6,945783.6718539655,2.340350977292788e8,0.3234465231847869,1.7497375444828976e-5,4.883631793906412,75.12155985832214,31.57
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,748401.1546969071,748401.1546969059,655205.5958689132,907113.6331594959,25.672770463117153,0.0049403132118659475,604.1392858677585,6.829586029052734,3.67
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,717053.8760152988,717053.8760152924,613769.0268840743,876754.8187306253,34.42116200462428,0.0033307291886597256,755.5340137637609,5.0769078731536865,2.26
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,498229.2141441019,498229.21414410113,361666.6251660773,701930.732064842,15.937271275236908,0.0,678.136220758503,4.82607102394104,2.22
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,LEXMMFPEA,inst/inst2020,true,613086.3099608576,613086.3099608556,461652.0320111012,929076.9034494613,47.62209180808813,0.0,884.3539899447105,8.659133195877075,5.15
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.486981504095696e6,1.4869815040956978e6,1.383060870827461e6,1.6310274754514329e6,34.897176734419396,0.0,1009.6014476620207,17.405601978302002,8.07
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.2870682121368079e6,1.2870682121368074e6,1.0966634211515225e6,1.4517370652361687e6,36.048270350597235,0.0,685.1791073399947,19.102529048919678,10.59
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.3948493115854196e6,1.3948493115854207e6,1.1374884408071756e6,1.5980437716249854e6,39.07655297430272,0.0,800.0997244222749,15.581017971038818,6.51
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,10,2.0,1.0,LEXMMFPEA,inst/inst2020,true,1.4472247816557845e6,1.4472247816557833e6,1.2618460847778285e6,1.7425175271406146e6,42.24861843639343,0.0,932.3026911698785,14.1389799118042,6.17
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,787578.1633933922,787578.1633934546,672562.8516627564,997416.4348011725,0.49033371447626417,8.802660423814829e-5,3.272601867027881,49.36698508262634,40.13
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,781926.3394725423,781926.3394725372,655693.8827595958,1.0258306654512249e6,0.43952633629192006,5.1307231774628504e-5,2.1236754625306924,36.05587387084961,27.73
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,620875.314493443,620875.3144934446,508116.9872226557,729051.6567256423,0.3584764545195125,0.00017086146287837093,2.527472944800246,34.46020293235779,23.69
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,5,2.0,1.0,LEXMMFSA,inst/inst2020,true,800996.0672449932,800996.067245004,556340.1706875775,1.2308164091042485e6,0.5473789353029527,0.00012754436393207498,4.768179036266663,57.98940086364746,47.9
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.510212073392142e6,1.5102120733921295e6,1.3919930073159845e6,1.6481471236910655e6,0.7204385826450579,0.00022269212648874111,4.589554549941035,366.85647106170654,327.04
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.3965109027009734e6,1.396510902700971e6,1.2631377784122594e6,1.5056457356880836e6,0.6989441059974483,0.00017365107623034607,5.393752982345181,469.00244402885437,417.02
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,10,2.0,1.0,LEXMMFSA,inst/inst2020,true,1.4540366232295653e6,1.4540366232295705e6,1.2890689185159337e6,1.5987726815772208e6,3.290582723346092,9.295818174422596e-6,234.31759145222784,393.40477299690247,336.7
