InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,J,BatteryScale,PVScale,Fairness,InstFolder,Status,ExpectedCost,ScenarioCostExpected,ScenarioCostMin,ScenarioCostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,SA,inst/inst2020,true,675383.4109516527,675383.410951649,389998.62154207105,7.498206648275037e7,0.4612382085081981,2.326733777821018e-5,3.913711349209182,21.368802070617676,12.02
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,SA,inst/inst2020,true,552190.932868148,552190.9328681467,169206.07104340772,1.3927844399983471e7,0.6277176998965217,8.858744984985474e-5,4.397397269272695,18.549726009368896,4.92
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,SA,inst/inst2020,true,605819.8159710382,605819.8159710426,239774.64868571848,1.7381422832194373e8,0.6970871143726856,0.00025403056929082404,2.311209841964818,34.84570503234863,19.7
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,SA,inst/inst2020,true,1.40490606207397e6,1.4049060620739856e6,1.11226115340363e6,1.4949932612279123e6,0.10365969630677811,1.1979765978262972e-5,0.7078660660043106,75.80735206604004,42.47
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,SA,inst/inst2020,true,1.4682726816151168e6,1.4682726816151205e6,1.1324306408368526e6,1.5673191737230972e6,0.07989218165089802,2.982391866538482e-5,0.6612485143518666,48.6549289226532,9.66
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,SA,inst/inst2020,true,1.380393691585187e6,1.3803936915851834e6,639281.7717887763,1.5844988720612344e6,0.12199170728563274,1.2342149134366443e-5,1.3787896329951517,392.6509778499603,353.23
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,SA,inst/inst2020,true,1.36718010881005e6,1.3671801088100574e6,972019.3254937045,1.5675892298590739e6,0.07139033519417058,5.591349758397666e-7,0.46801193178532546,111.13996481895447,51.61
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,LEXMMFPEA,inst/inst2020,true,626378.8775857235,626378.8775857261,529408.1141231658,734869.2392473576,3.474676218582249,0.00011566231742491772,613.332437454368,11.01832103729248,6.01
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,LEXMMFPEA,inst/inst2020,true,618287.2974838046,618287.2974838037,524150.383794776,716211.744108746,20.259252680197854,0.00012191133872089356,860.0507107186244,5.8560569286346436,3.03
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,5.591418981552124,1.72
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,6.774828910827637,1.6
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,LEXMMFPEA,inst/inst2020,true,1.283736037920564e6,1.2837360379205681e6,1.1894494915350797e6,1.4329543600422945e6,42.368890211316774,6.0757484214463225e-5,865.8937108461847,25.952321767807007,12.7
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,LEXMMFPEA,inst/inst2020,true,1.2535096585466838e6,1.253509658546684e6,1.0351364007256288e6,1.4888602683226906e6,45.775773895557904,0.0002857889737904576,1135.0156937573668,22.274816036224365,10.3
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,20.026734828948975,6.51
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,LEXMMFPEA,inst/inst2020,true,1.2601959642618394e6,1.2601959642618394e6,897939.9381710975,1.5435145544979987e6,38.85572919973227,0.0,1040.641129343241,21.28228998184204,10.51
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,LEXMMFSA,inst/inst2020,true,714357.7546599607,714357.7546599662,616264.5209820658,866300.756177567,0.32626726149507584,0.00011533720206440416,2.2363628148012245,58.90678906440735,45.98
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,LEXMMFSA,inst/inst2020,true,720431.5763362908,720431.57633627,629322.9290806176,834195.9911978304,0.4053582078845153,0.0002211922262734495,1.781958961362988,52.63549518585205,42.59
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,LEXMMFSA,inst/inst2020,true,645142.554228331,645142.5542283311,514792.96550820547,946856.2133433518,0.3240341908753059,7.233083128018886e-5,3.8556456430431996,31.054192066192627,20.44
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,LEXMMFSA,inst/inst2020,true,679437.471969716,679437.4719697292,522876.2666026277,856995.6530742142,0.43341094236453603,8.03476140024661e-5,4.1077220004539985,56.59626007080078,45.76
6,Drahi_6.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,LEXMMFSA,inst/inst2020,true,1.4122347883031934e6,1.4122347883032106e6,1.3278996537533074e6,1.518489080763497e6,0.49565881650035504,1.720462700226931e-5,3.0530011165581388,381.6676380634308,334.49
6,Drahi_6.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,LEXMMFSA,inst/inst2020,true,1.4666380736888533e6,1.466638073688857e6,1.357237531606257e6,1.5571290478773173e6,0.5366303829436411,0.0005982448097680167,3.923371781331857,187.43434691429138,134.62
6,Drahi_6.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,LEXMMFSA,inst/inst2020,true,1.3801583531978922e6,1.38015835319789e6,1.173934977668996e6,1.5745936674901105e6,0.7420887080986293,6.099367482171731e-5,10.773434645253312,354.00663805007935,303.6
6,Drahi_6.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,LEXMMFSA,inst/inst2020,true,1.3710564736870397e6,1.3710564736870343e6,1.1559674273530056e6,1.567351610405334e6,1.542275747009247,3.5332612637902194e-5,62.470801942148626,329.43321108818054,288.02
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,NONE,inst/inst2020,true,626733.6201781804,626733.6201781816,552777.1137106721,728464.648129917,NaN,NaN,NaN,2.7319891452789307,1.57
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,NONE,inst/inst2020,true,580714.4705481709,580714.4705481722,483233.1891683135,731015.3715864448,NaN,NaN,NaN,3.518671989440918,1.68
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,NONE,inst/inst2020,true,448942.7708374127,448942.7708374123,237859.50773563163,741562.4133204666,NaN,NaN,NaN,2.7498018741607666,1.54
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,NONE,inst/inst2020,true,478497.42523325817,478497.42523325735,334421.67234826693,672117.0442224668,NaN,NaN,NaN,3.2661190032958984,1.86
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,NONE,inst/inst2020,true,1.0138395896549147e6,1.0138395896549121e6,868322.9905120174,1.3260133559117296e6,NaN,NaN,NaN,5.844432830810547,2.83
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,NONE,inst/inst2020,true,1.0690353199058478e6,1.069035319905848e6,970611.2762247394,1.2037657385613061e6,NaN,NaN,NaN,5.8312828540802,3.01
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,NONE,inst/inst2020,true,952406.3221987863,952406.3221987857,695843.5556461831,1.5487655070053e6,NaN,NaN,NaN,6.090855121612549,3.12
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,NONE,inst/inst2020,true,922898.2265332218,922898.226533223,384409.4597661946,1.4814475500509553e6,NaN,NaN,NaN,6.148537874221802,3.38
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,PEA,inst/inst2020,true,626733.6201781802,626733.6201781816,552777.1137106721,728464.6481299171,0.21829420794370663,1.9716082575204946e-5,0.7717696534120733,5.577699899673462,3.94
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,PEA,inst/inst2020,true,645828.1484710498,645828.1484710505,567164.9073669849,744927.8608355228,0.38723108482390456,2.6139749846728328e-5,2.2728592505683674,5.932651996612549,3.76
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,PEA,inst/inst2020,true,448942.7708374126,448942.7708374123,237859.50773563166,741562.4133204666,0.4076966817044364,1.2212035493057273e-6,4.001502923449124,5.783980131149292,3.02
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,PEA,inst/inst2020,true,478497.42523325805,478497.42523325735,334421.672348267,672117.0442224666,0.2947498466993089,4.844220618779351e-5,1.498579411426268,4.44636082649231,2.49
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,PEA,inst/inst2020,true,1.1924014728428505e6,1.1924014728428507e6,1.034034858472127e6,1.3869673543039602e6,0.47805948822500316,0.00031077550116197385,2.547938280142946,8.034335851669312,5.0
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,PEA,inst/inst2020,true,1.2245400370242193e6,1.2245400370242158e6,1.1150725229359956e6,1.3482424443697266e6,0.49469465293203746,1.9864647645796477e-5,2.2957599307430363,8.056334018707275,5.41
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,PEA,inst/inst2020,true,1.0083916186673053e6,1.0083916186673059e6,772747.3822605032,1.5487032641396492e6,0.49050374710699945,4.811290439064309e-5,5.414027298302314,8.39188289642334,5.45
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,PEA,inst/inst2020,true,951897.6391893385,951897.639189338,412963.0912976742,1.492785573363754e6,0.41258415430476714,1.9398341278745237e-6,9.787981981652317,7.126975059509277,3.84
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,SA,inst/inst2020,true,633337.8524347148,633337.8524347161,554850.433908849,748517.4090253182,0.06757531414102093,1.5854205325568774e-5,0.2408645584480042,20.10290503501892,10.13
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,SA,inst/inst2020,true,747667.9053847268,747667.9053847293,484048.9515683135,6.154816072121864e7,0.20073495031774316,2.789187340179202e-6,3.622036510056687,30.593801021575928,14.57
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,SA,inst/inst2020,true,629160.9973396237,629160.9973396187,238546.4351356316,7.654058795506154e7,0.4544465883525966,4.031909151224914e-5,2.7867612103477413,18.885432958602905,7.71
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,SA,inst/inst2020,true,715506.1499219096,715506.1499219099,334421.67234826693,2.4159132974009302e8,0.7131220358244691,0.00026826004511365124,3.5843936619689365,23.69774293899536,13.51
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,SA,inst/inst2020,true,1.3554843617199103e6,1.3554843617198896e6,945828.5202582199,1.5543751363403292e6,0.12906038758393978,4.5951060686656466e-5,0.8239662288649251,79.66702103614807,41.33
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,SA,inst/inst2020,true,1.3861274965355175e6,1.386127496535513e6,996384.7595079456,1.954428703863311e7,0.14163623099198924,7.852260921630087e-6,5.836478941485318,91.52801012992859,41.73
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,SA,inst/inst2020,true,1.2986444522087781e6,1.2986444522087765e6,696303.9237373187,1.1860555006256454e8,0.34252453092924257,9.4081260823916e-5,2.803532875130816,71.59765887260437,21.75
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,SA,inst/inst2020,true,1.1698462045649458e6,1.1698462045649504e6,394040.77375037444,1.4946427029540585e6,0.19810128227480292,4.816463811379731e-6,1.9417291441583218,98.80764985084534,42.79
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,LEXMMFPEA,inst/inst2020,true,626733.6201781803,626733.6201781816,552777.1137106721,728464.6481299171,9.222280290263061,0.001001796287122317,842.0388791847391,9.389917850494385,5.07
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,LEXMMFPEA,inst/inst2020,true,677867.3797060082,677867.3797060082,608315.5545537542,779265.5652320184,28.569798485451763,0.0,806.7695933062024,9.719637870788574,4.49
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,5.139693021774292,1.22
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,4.753124952316284,1.34
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,LEXMMFPEA,inst/inst2020,true,1.1959515118495938e6,1.1959515118495913e6,1.033943811572127e6,1.3869673543039602e6,27.54080975530042,0.0,1351.430669084551,27.709264993667603,14.41
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,LEXMMFPEA,inst/inst2020,true,1.262886058749981e6,1.26288605874998e6,1.1342611560381793e6,1.3710668906567974e6,31.222683738879926,0.0,1192.745754718178,26.41053080558777,11.9
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,18.910547971725464,5.43
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,17.694148778915405,5.94
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,LEXMMFSA,inst/inst2020,true,636228.7428904991,636228.7428904998,563477.0113905532,735827.4600743372,0.08945028792257957,2.3913008854379876e-6,0.8573114953629088,66.21677708625793,54.7
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,LEXMMFSA,inst/inst2020,true,757480.2585487496,757480.2585487479,655846.0622336696,898919.1480556142,0.5498935512166255,0.0003419999419819883,3.3632309673346286,47.35127401351929,36.36
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,LEXMMFSA,inst/inst2020,true,703030.3087066181,703030.3087066278,544711.0100764527,1.145821820308439e6,0.5877803691532468,6.195122224026661e-5,9.667551864124826,68.7842390537262,56.06
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,LEXMMFSA,inst/inst2020,true,857511.2554984139,857511.2554984096,624244.2206500246,1.1712350521402347e6,0.5798697279785754,0.00020012228472508697,3.0165259287112463,63.06840491294861,49.42
7,Drahi_7.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,LEXMMFSA,inst/inst2020,true,1.3565739707317683e6,1.3565739707317452e6,1.2278045711630534e6,1.4999735323351473e6,0.40776356415022325,5.510730518643581e-5,2.470552875328076,376.5980820655823,315.91
7,Drahi_7.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,LEXMMFSA,inst/inst2020,true,1.40437216434702e6,1.4043721643470095e6,1.265665340167887e6,1.599479437352057e6,0.42040873314115995,6.4227661979872735e-6,2.0547628430390326,371.3708829879761,314.64
7,Drahi_7.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,LEXMMFSA,inst/inst2020,true,1.35291898205082e6,1.3529189820508095e6,1.1466011566263875e6,1.5995252647555824e6,0.49041353558809275,0.00012131206221737563,6.412502989957593,357.5200819969177,311.28
7,Drahi_7.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,LEXMMFSA,inst/inst2020,true,1.1628826574555472e6,1.1628826574555542e6,839674.5419322911,1.508667684870932e6,3.1135396810540943,3.208154008955018e-5,977.7100652707318,355.59448289871216,314.08
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,NONE,inst/inst2020,true,490250.6518638319,490250.6518638318,425806.8342860132,622894.2078867811,NaN,NaN,NaN,3.302215099334717,1.8
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,NONE,inst/inst2020,true,468554.0951661327,468554.095166133,391106.68498039263,564283.6891139,NaN,NaN,NaN,2.892603874206543,1.44
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,NONE,inst/inst2020,true,303558.1821367973,303558.1821367965,163544.41333370973,658916.7015655279,NaN,NaN,NaN,2.1441900730133057,0.69
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,NONE,inst/inst2020,true,350509.88730082253,350509.8873008223,206890.98406342755,590532.035435888,NaN,NaN,NaN,3.5138399600982666,2.05
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,NONE,inst/inst2020,true,1.1781438967155584e6,1.178143896715553e6,1.0587624944597222e6,1.3122010972512905e6,NaN,NaN,NaN,9.944582223892212,6.18
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,NONE,inst/inst2020,true,923123.3912620309,923123.391262031,727576.3416070188,1.2330077434623677e6,NaN,NaN,NaN,9.760365009307861,4.79
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,NONE,inst/inst2020,true,1.1438138310685693e6,1.1438138310685712e6,707418.1963613278,1.5917166777920108e6,NaN,NaN,NaN,9.375104904174805,5.3
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,NONE,inst/inst2020,true,1.0813461211734833e6,1.0813461211734824e6,806898.3999117182,1.5000323860138063e6,NaN,NaN,NaN,6.9727888107299805,2.98
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,PEA,inst/inst2020,true,538146.5501828833,538146.5501828829,476602.98807491385,649012.2759143146,0.3182566463536417,0.0001746063988289231,1.3479084333467357,3.1107828617095947,1.83
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,PEA,inst/inst2020,true,512730.42105974053,512730.42105973966,426430.3203074431,591448.7587467126,0.3413803200035897,6.751117751059975e-5,1.2827034978147864,3.903859853744507,2.35
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,PEA,inst/inst2020,true,303558.1821367971,303558.1821367965,163544.41333370973,658916.7015655279,0.3176526885462952,0.0006876038690935684,1.5427112758810173,2.744302988052368,1.26
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,PEA,inst/inst2020,true,350509.88730082253,350509.8873008223,206890.98406342755,590532.0354358881,0.24885639156932213,8.539082417089388e-6,1.118919939347905,4.065932989120483,2.54
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,PEA,inst/inst2020,true,1.311726891232689e6,1.3117268912326877e6,1.197634713711235e6,1.433268566279324e6,0.621471892814436,0.00041741925587487417,3.6469515716549994,7.4794628620147705,4.39
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,PEA,inst/inst2020,true,1.0986391324011167e6,1.0986391324011157e6,925068.1690060513,1.352663585397388e6,0.45888835948590456,4.0819404417813e-5,4.319027199019569,8.333524942398071,5.39
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,PEA,inst/inst2020,true,1.2126123731027278e6,1.212612373102731e6,847977.0428473769,1.5917514329931187e6,0.6517615038715482,2.699626280489546e-5,8.971534875142357,9.279539823532104,5.64
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,PEA,inst/inst2020,true,1.1662274952787103e6,1.1662274952787105e6,881279.2206085923,1.5194303645158773e6,0.5586784673146284,0.0001496182959158824,3.8128730903890027,12.971731901168823,9.1
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,SA,inst/inst2020,true,670296.4159724659,670296.4159724683,426450.76568601315,1.6431974691324666e8,0.5125532831155329,0.0007740689578482572,4.091142845306484,28.00312113761902,11.46
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,SA,inst/inst2020,true,660195.349455506,660195.3494555048,391694.8373662652,1.281953364669606e8,0.44988487858688053,0.00016968562886101286,3.477140658700359,20.894633054733276,10.0
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,SA,inst/inst2020,true,491995.7473986017,491995.7473986011,163993.79674479004,719840.9709888112,0.39321797461062286,0.000416730735508889,2.3275262401694103,14.126457929611206,3.63
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,SA,inst/inst2020,true,593019.8399697195,593019.8399697187,206890.98406342755,2.1917661377692664e8,0.8425296830234099,0.00011503566824599909,2.9408219712168973,24.26933789253235,14.35
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,SA,inst/inst2020,true,1.413799185873333e6,1.4137991858733306e6,1.0593371693048747e6,7.68042092704947e7,0.15649039512173213,4.369484174550445e-6,8.147262840607635,67.21114206314087,26.37
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,SA,inst/inst2020,true,1.315257022299548e6,1.3152570222995463e6,930550.0404110372,1.5082968747840307e6,0.09976618047747891,1.9746453590969374e-5,0.6933136857742689,148.34603214263916,97.53
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,SA,inst/inst2020,true,1.3638338219778033e6,1.3638338219778151e6,715567.2183404955,1.5923744881102932e6,0.16784248364446508,2.2568892260162976e-5,1.137498369287354,91.97876811027527,42.29
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,SA,inst/inst2020,true,1.3636432176994733e6,1.3636432176994798e6,807096.8921894996,2.1755469750487778e8,0.3506501510050821,2.8506956232915212e-5,4.458952803530289,96.13177704811096,37.95
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,4.791131019592285,1.44
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,5.982676982879639,1.5
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2.8101439476013184,0.58
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,3.3844668865203857,0.78
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,LEXMMFPEA,inst/inst2020,true,1.3713841295270356e6,1.3713841295270363e6,1.2187653252187688e6,1.4720957594348458e6,40.6874056813715,0.0,1503.726878025018,30.362730979919434,15.13
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,LEXMMFPEA,inst/inst2020,true,1.0973839811119768e6,1.0973839811119752e6,915302.4615364119,1.357266768806447e6,39.315339715180286,9.55951393306374e-5,1382.766917034412,27.928852081298828,15.43
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,19.43949818611145,6.19
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,LEXMMFPEA,inst/inst2020,false,Inf,Inf,Inf,Inf,Inf,Inf,Inf,15.178841829299927,4.77
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,LEXMMFSA,inst/inst2020,true,723126.5569873195,723126.556987348,598751.1264973704,917783.9033677002,0.3420446988697656,2.9622749252425123e-5,1.413063124126654,65.70400381088257,52.52
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,LEXMMFSA,inst/inst2020,true,714863.8550707728,714863.8550707649,606604.2977110094,937185.0040594244,0.34949644545929737,4.1557568607891635e-6,1.316550784086753,51.402153968811035,38.88
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,LEXMMFSA,inst/inst2020,true,531259.9148148219,531259.9148148241,431967.39524937706,679429.1732450192,0.24180976415713734,6.037719780847277e-5,1.8586165901942462,35.32072687149048,23.34
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,LEXMMFSA,inst/inst2020,true,715251.8669796723,715251.8669796638,506020.79956416576,1.0945459152935217e6,0.42385158652563726,9.208545663967816e-5,3.4824710004564365,55.379547119140625,42.62
8,Drahi_8.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,LEXMMFSA,inst/inst2020,true,1.4309483012903214e6,1.4309483012903472e6,1.3061383786325776e6,1.5609016846589888e6,0.5478903193505056,0.00010018565830330529,3.001838502666017,486.86197781562805,430.39
8,Drahi_8.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,LEXMMFSA,inst/inst2020,true,1.3143004444368798e6,1.3143004444368763e6,1.1822463112440715e6,1.4549895046224403e6,0.42702357751059483,2.87237901166768e-5,2.75834505342078,452.515212059021,396.64
8,Drahi_8.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,LEXMMFSA,inst/inst2020,true,1.3633869424182086e6,1.3633869424182207e6,1.136257449489186e6,1.592247544851605e6,2.85181159055305,2.6015026826518665e-5,286.32005594191327,391.4165549278259,345.54
8,Drahi_8.csv,6,4,4,0.6,100.0,20.0,10,1.0,2.0,LEXMMFSA,inst/inst2020,true,1.412140007581656e6,1.4121400075816582e6,1.2035407168342336e6,1.725090791684734e6,0.5770807284688232,3.12598586318159e-5,5.2970818437022125,316.737370967865,272.55
9,Drahi_9.csv,6,4,4,0.2,100.0,10.0,5,1.0,2.0,NONE,inst/inst2020,true,355360.4907745199,355360.4907745197,212886.19846260088,695266.9320505053,NaN,NaN,NaN,2.878913164138794,1.81
9,Drahi_9.csv,6,4,4,0.2,100.0,20.0,5,1.0,2.0,NONE,inst/inst2020,true,339533.3279292441,339533.32792924385,245560.8412318682,663110.8421557957,NaN,NaN,NaN,2.2138900756835938,0.68
9,Drahi_9.csv,6,4,4,0.6,100.0,10.0,5,1.0,2.0,NONE,inst/inst2020,true,509765.05251576554,509765.0525157699,452724.59109235293,671266.2600850221,NaN,NaN,NaN,1.8243989944458008,0.74
9,Drahi_9.csv,6,4,4,0.6,100.0,20.0,5,1.0,2.0,NONE,inst/inst2020,true,528405.4514743226,528405.451474322,346474.40387349296,749540.7255327849,NaN,NaN,NaN,3.241856813430786,1.84
9,Drahi_9.csv,6,4,4,0.2,100.0,10.0,10,1.0,2.0,NONE,inst/inst2020,true,1.0667007814747521e6,1.06670078147475e6,981089.321557064,1.245254490848533e6,NaN,NaN,NaN,6.60588002204895,3.64
9,Drahi_9.csv,6,4,4,0.2,100.0,20.0,10,1.0,2.0,NONE,inst/inst2020,true,854661.9403798347,854661.9403798358,573544.2092026647,1.1597798751628087e6,NaN,NaN,NaN,10.933017015457153,5.07
9,Drahi_9.csv,6,4,4,0.6,100.0,10.0,10,1.0,2.0,NONE,inst/inst2020,true,920159.1368783801,920159.1368783802,749564.4657325997,1.254368159835904e6,NaN,NaN,NaN,8.494584083557129,4.64
