InstanceNo,InstanceFile,NBstage,Childs,Periods,#scen,Theta,Avg_d,Dev_d,J,Fairness,ExpectedCost_NONE,ExpectedCost,PriceOfFairnessAbs,PriceOfFairnessPct
8,Drahi_8.csv,8,2,3,128,0.6,100.0,10.0,5,LEXMMFPEA,456845.1656388012,528344.4584277162,71499.29278891499,15.650662011261161
8,Drahi_8.csv,8,2,3,128,0.6,100.0,10.0,5,LEXMMFSA,456845.1656388012,632408.390076742,175563.22443794087,38.42948062993135
8,Drahi_8.csv,8,2,3,128,0.6,100.0,10.0,5,PEA,456845.1656388012,519097.20407790586,62252.03843910468,13.626506992157486
8,Drahi_8.csv,8,2,3,128,0.6,100.0,10.0,5,SA,456845.1656388012,602676.0388784844,145830.87323968322,31.921290670936536
8,Drahi_8.csv,8,2,3,128,0.6,100.0,10.0,10,LEXMMFPEA,1205929.4030882856,1521410.7006694267,315481.2975811411,26.160842979134564
8,Drahi_8.csv,8,2,3,128,0.6,100.0,10.0,10,LEXMMFSA,1205929.4030882856,1617751.4178238793,411822.0147355937,34.149761476994556
8,Drahi_8.csv,8,2,3,128,0.6,100.0,10.0,10,PEA,1205929.4030882856,1457686.789731823,251757.38664353732,20.876627271779547
8,Drahi_8.csv,8,2,3,128,0.6,100.0,10.0,10,SA,1205929.4030882856,1561619.3681821127,355689.9650938271,29.49509019209039
8,Drahi_8.csv,8,2,3,128,0.6,100.0,20.0,5,LEXMMFPEA,464369.5031445429,568385.8359799851,104016.33283544215,22.39947544597159
8,Drahi_8.csv,8,2,3,128,0.6,100.0,20.0,5,LEXMMFSA,464369.5031445429,703562.542682677,239193.03953813412,51.50920504434616
8,Drahi_8.csv,8,2,3,128,0.6,100.0,20.0,5,PEA,464369.5031445429,548593.1704761984,84223.66733165551,18.137209003029525
8,Drahi_8.csv,8,2,3,128,0.6,100.0,20.0,5,SA,464369.5031445429,676979.363079688,212609.85993514513,45.78463023420525
8,Drahi_8.csv,8,2,3,128,0.6,100.0,20.0,10,LEXMMFPEA,1145405.1232212365,1280650.6975231834,135245.5743019469,11.807662770146703
8,Drahi_8.csv,8,2,3,128,0.6,100.0,20.0,10,LEXMMFSA,1145405.1232212365,1424595.973480292,279190.8502590554,24.374856074843077
8,Drahi_8.csv,8,2,3,128,0.6,100.0,20.0,10,PEA,1145405.1232212365,1275398.725743811,129993.6025225746,11.349137513632908
8,Drahi_8.csv,8,2,3,128,0.6,100.0,20.0,10,SA,1145405.1232212365,1415166.4859515338,269761.36273029726,23.55161132609955
9,Drahi_9.csv,6,2,4,32,0.2,100.0,10.0,5,LEXMMFPEA,535094.1915783555,786378.0911872976,251283.8996089421,46.96068534545956
9,Drahi_9.csv,6,2,4,32,0.2,100.0,10.0,5,LEXMMFSA,535094.1915783555,880272.9660779831,345178.77449962765,64.50803988013054
9,Drahi_9.csv,6,2,4,32,0.2,100.0,10.0,5,PEA,535094.1915783555,708460.9236253483,173366.73204699275,32.39929245645832
9,Drahi_9.csv,6,2,4,32,0.2,100.0,10.0,5,SA,535094.1915783555,815305.396633272,280211.20505491644,52.3667065471938
9,Drahi_9.csv,6,2,4,32,0.2,100.0,10.0,10,LEXMMFPEA,1244966.9781049783,1292683.6891598075,47716.71105482918,3.8327692134823517
9,Drahi_9.csv,6,2,4,32,0.2,100.0,10.0,10,LEXMMFSA,1244966.9781049783,1375353.1986602745,130386.22055529617,10.473066583160547
9,Drahi_9.csv,6,2,4,32,0.2,100.0,10.0,10,PEA,1244966.9781049783,1293274.3355927384,48307.35748776002,3.8802119523917717
9,Drahi_9.csv,6,2,4,32,0.2,100.0,10.0,10,SA,1244966.9781049783,1372446.2613945885,127479.28328961018,10.23957145302378
9,Drahi_9.csv,6,2,4,32,0.2,100.0,20.0,5,LEXMMFPEA,456477.7214087053,580632.5182397043,124154.79683099902,27.198435106066785
9,Drahi_9.csv,6,2,4,32,0.2,100.0,20.0,5,LEXMMFSA,456477.7214087053,691385.0927179834,234907.37130927813,51.46086222660467
9,Drahi_9.csv,6,2,4,32,0.2,100.0,20.0,5,PEA,456477.7214087053,570225.5411578069,113747.81974910159,24.918591732817116
9,Drahi_9.csv,6,2,4,32,0.2,100.0,20.0,5,SA,456477.7214087053,676043.6644776948,219565.9430689895,48.10003484757191
9,Drahi_9.csv,6,2,4,32,0.2,100.0,20.0,10,LEXMMFPEA,1285652.1099750756,1380870.7203346668,95218.6103595912,7.40625007502513
9,Drahi_9.csv,6,2,4,32,0.2,100.0,20.0,10,LEXMMFSA,1285652.1099750756,1442210.0709405188,156557.96096544317,12.177319179173463
9,Drahi_9.csv,6,2,4,32,0.2,100.0,20.0,10,PEA,1285652.1099750756,1382712.4305259716,97060.320550896,7.549501128480058
9,Drahi_9.csv,6,2,4,32,0.2,100.0,20.0,10,SA,1285652.1099750756,1444467.9997214477,158815.88974637212,12.35294435517638
9,Drahi_9.csv,6,2,4,32,0.6,100.0,10.0,5,LEXMMFPEA,564006.8897513049,660660.3506047775,96653.46085347258,17.136929106680114
9,Drahi_9.csv,6,2,4,32,0.6,100.0,10.0,5,LEXMMFSA,564006.8897513049,725477.754488375,161470.86473707017,28.62923621522951
9,Drahi_9.csv,6,2,4,32,0.6,100.0,10.0,5,PEA,564006.8897513049,643483.0202718461,79476.13052054122,14.091340365644415
9,Drahi_9.csv,6,2,4,32,0.6,100.0,10.0,5,SA,564006.8897513049,699889.1417994288,135882.25204812398,24.092303572397913
9,Drahi_9.csv,6,2,4,32,0.6,100.0,10.0,10,LEXMMFPEA,1306530.6869834326,1367251.3415142326,60720.65453079995,4.647472511418319
9,Drahi_9.csv,6,2,4,32,0.6,100.0,10.0,10,LEXMMFSA,1306530.6869834326,1436010.0397939824,129479.35281054978,9.910165455776365
9,Drahi_9.csv,6,2,4,32,0.6,100.0,10.0,10,PEA,1306530.6869834326,1366883.028253551,60352.341270118486,4.61928233843954
9,Drahi_9.csv,6,2,4,32,0.6,100.0,10.0,10,SA,1306530.6869834326,1435207.4869704295,128676.79998699692,9.848739204441555
9,Drahi_9.csv,6,2,4,32,0.6,100.0,20.0,5,LEXMMFPEA,703287.4715372021,717225.0971328039,13937.625595601741,1.9817821530558115
9,Drahi_9.csv,6,2,4,32,0.6,100.0,20.0,5,LEXMMFSA,703287.4715372021,735623.1055661625,32335.63402896037,4.5977833158726895
9,Drahi_9.csv,6,2,4,32,0.6,100.0,20.0,5,PEA,703287.4715372021,713108.8728028336,9821.40126563143,1.3964988234703541
9,Drahi_9.csv,6,2,4,32,0.6,100.0,20.0,5,SA,703287.4715372021,723271.0268180426,19983.55528084049,2.841449064514355
9,Drahi_9.csv,6,2,4,32,0.6,100.0,20.0,10,LEXMMFPEA,1180253.2821764334,1382689.6789529845,202436.39677655115,17.15194525053559
9,Drahi_9.csv,6,2,4,32,0.6,100.0,20.0,10,LEXMMFSA,1180253.2821764334,1471820.562537679,291567.2803612456,24.703788988714702
9,Drahi_9.csv,6,2,4,32,0.6,100.0,20.0,10,PEA,1180253.2821764334,1367262.3791612268,187009.09698479343,15.844827530573887
9,Drahi_9.csv,6,2,4,32,0.6,100.0,20.0,10,SA,1180253.2821764334,1461202.6371022828,280949.3549258495,23.80415790140976
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,10.0,5,LEXMMFPEA,508521.6629800202,570669.6488473755,62147.98586735531,12.221305480509509
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,10.0,5,LEXMMFSA,508521.6629800202,670041.2839779216,161519.62099790137,31.762584125004615
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,10.0,5,PEA,508521.6629800202,570171.1319026813,61649.46892266109,12.123272892915734
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,10.0,5,SA,508521.6629800202,674083.0118177256,165561.3488377054,32.55738366532682
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,10.0,10,LEXMMFPEA,1185107.68747738,1381203.369476953,196095.68199957302,16.54665513283289
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,10.0,10,LEXMMFSA,1185107.68747738,1441602.1297487337,256494.44227135368,21.64313378283181
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,10.0,10,PEA,1185107.68747738,1373495.788364377,188388.10088699707,15.896285449637064
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,10.0,10,SA,1185107.68747738,1439974.6856549142,254866.9981775342,21.505809207941603
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,20.0,5,LEXMMFPEA,515849.9168888943,583169.6518476664,67319.73495877208,13.050256044389682
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,20.0,5,LEXMMFSA,515849.9168888943,689191.5929596755,173341.6760707812,33.603121837492935
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,20.0,5,PEA,515849.9168888943,582240.7660470653,66390.84915817098,12.870187041722545
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,20.0,5,SA,515849.9168888943,690059.47058134,174209.55369244574,33.77136410976057
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,20.0,10,LEXMMFPEA,1183453.799843832,1282036.5085865243,98582.70874269237,8.330085108155577
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,20.0,10,LEXMMFSA,1183453.799843832,1413650.5651514963,230196.7653076644,19.451267581213656
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,1183453.799843832,1283270.717709589,99816.91786575713,8.43437385379378
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,20.0,10,SA,1183453.799843832,1408541.537977395,225087.7381335632,19.019562754647936
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,10.0,5,LEXMMFPEA,577002.4092839612,858797.184169329,281794.77488536783,48.83771200107549
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,10.0,5,LEXMMFSA,577002.4092839612,937325.1582144944,360322.7489305332,62.4473560479029
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,10.0,5,PEA,577002.4092839612,746112.75069648,169110.34141251887,29.308428992935855
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,10.0,5,SA,577002.4092839612,812650.2238024797,235647.8145185185,40.84000529754266
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,10.0,10,LEXMMFPEA,1057938.683874013,1342949.7105549332,285011.0266809203,26.94022168064151
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,10.0,10,LEXMMFSA,1057938.683874013,1543393.3556895151,485454.6718155022,45.886843842200754
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,10.0,10,PEA,1057938.683874013,1300994.0859694956,243055.40209548268,22.97443186456234
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,10.0,10,SA,1057938.683874013,1518567.7938466708,460629.10997265787,43.54024642391401
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,5,LEXMMFPEA,591393.8021967312,829246.9145471632,237853.11235043197,40.219074239014176
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,5,LEXMMFSA,591393.8021967312,918139.9224433006,326746.1202465694,55.250176622222206
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,5,PEA,591393.8021967312,735681.6795474263,144287.87735069508,24.39793532071828
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,5,SA,591393.8021967312,815949.2588200661,224555.4566233349,37.97054615540847
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFPEA,1208489.1364132497,1499134.3529896485,290645.2165763988,24.05029617717731
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,1208489.1364132497,1580616.7594492952,372127.6230360456,30.79279836478352
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,1208489.1364132497,1443244.7177145565,234755.58130130684,19.42554336880947
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,10,SA,1208489.1364132497,1533335.4152244153,324846.2788111656,26.880364003543892
9,Drahi_9.csv,8,2,3,128,0.2,100.0,10.0,5,LEXMMFPEA,475288.3591924029,588072.286187578,112783.92699517508,23.72957906791878
9,Drahi_9.csv,8,2,3,128,0.2,100.0,10.0,5,LEXMMFSA,475288.3591924029,680173.4827964844,204885.12360408145,43.1075408520875
9,Drahi_9.csv,8,2,3,128,0.2,100.0,10.0,5,PEA,475288.3591924029,584649.9863575981,109361.62716519518,23.009532013580028
9,Drahi_9.csv,8,2,3,128,0.2,100.0,10.0,5,SA,475288.3591924029,674084.9419370863,198796.58274468337,41.82652044802299
9,Drahi_9.csv,8,2,3,128,0.2,100.0,10.0,10,LEXMMFPEA,1170846.9598443774,1244272.9606232038,73426.00077882642,6.271186867033912
9,Drahi_9.csv,8,2,3,128,0.2,100.0,10.0,10,LEXMMFSA,1170846.9598443774,1372053.942245669,201206.9824012916,17.18473799752915
9,Drahi_9.csv,8,2,3,128,0.2,100.0,10.0,10,PEA,1170846.9598443774,1243369.9074385236,72522.94759414624,6.194058667051209
9,Drahi_9.csv,8,2,3,128,0.2,100.0,10.0,10,SA,1170846.9598443774,1371396.5284737004,200549.56862932304,17.1285894320449
9,Drahi_9.csv,8,2,3,128,0.2,100.0,20.0,5,LEXMMFPEA,571779.7850816892,801278.4001501357,229498.6150684465,40.137588116316216
9,Drahi_9.csv,8,2,3,128,0.2,100.0,20.0,5,LEXMMFSA,571779.7850816892,876143.672611655,304363.8875299657,53.23096329585729
9,Drahi_9.csv,8,2,3,128,0.2,100.0,20.0,5,PEA,571779.7850816892,740189.683738414,168409.89865672472,29.453629360587534
9,Drahi_9.csv,8,2,3,128,0.2,100.0,20.0,5,SA,571779.7850816892,821819.7316992106,250039.94661752135,43.730113085722074
9,Drahi_9.csv,8,2,3,128,0.2,100.0,20.0,10,LEXMMFPEA,1230091.276188581,1375197.1070339356,145105.8308453546,11.796346633313487
9,Drahi_9.csv,8,2,3,128,0.2,100.0,20.0,10,LEXMMFSA,1230091.276188581,1462164.4780017608,232073.20181317977,18.86633994610994
9,Drahi_9.csv,8,2,3,128,0.2,100.0,20.0,10,PEA,1230091.276188581,1373654.71161256,143563.43542397907,11.670957936455592
9,Drahi_9.csv,8,2,3,128,0.2,100.0,20.0,10,SA,1230091.276188581,1463939.9293642305,233848.65317564947,19.010674874487844
9,Drahi_9.csv,8,2,3,128,0.6,100.0,10.0,5,LEXMMFPEA,709821.0595923105,709821.0595923106,1.1641532182693481e-10,1.6400657638109327e-14
9,Drahi_9.csv,8,2,3,128,0.6,100.0,10.0,5,LEXMMFSA,709821.0595923105,709821.0595923105,0.0,0.0
9,Drahi_9.csv,8,2,3,128,0.6,100.0,10.0,5,PEA,709821.0595923105,709821.0595923103,-1.1641532182693481e-10,-1.6400657638109327e-14
9,Drahi_9.csv,8,2,3,128,0.6,100.0,10.0,5,SA,709821.0595923105,709821.0595923106,1.1641532182693481e-10,1.6400657638109327e-14
9,Drahi_9.csv,8,2,3,128,0.6,100.0,10.0,10,LEXMMFPEA,1259063.2017634818,1387605.0551310296,128541.85336754774,10.209324932021532
9,Drahi_9.csv,8,2,3,128,0.6,100.0,10.0,10,LEXMMFSA,1259063.2017634818,1465352.9654692102,206289.76370572834,16.38438510606876
9,Drahi_9.csv,8,2,3,128,0.6,100.0,10.0,10,PEA,1259063.2017634818,1381426.7109909412,122363.50922745932,9.71861532098415
9,Drahi_9.csv,8,2,3,128,0.6,100.0,10.0,10,SA,1259063.2017634818,1459255.9106452516,200192.7088817698,15.900131828281046
9,Drahi_9.csv,8,2,3,128,0.6,100.0,20.0,5,LEXMMFPEA,580159.455210347,838829.9622613935,258670.5070510466,44.586105548734196
9,Drahi_9.csv,8,2,3,128,0.6,100.0,20.0,5,LEXMMFSA,580159.455210347,899255.3177993379,319095.86258899095,55.00140689309237
9,Drahi_9.csv,8,2,3,128,0.6,100.0,20.0,5,PEA,580159.455210347,733003.1452544164,152843.69004406943,26.345117479582107
9,Drahi_9.csv,8,2,3,128,0.6,100.0,20.0,5,SA,580159.455210347,785320.3134929708,205160.8582826238,35.36283972278606
9,Drahi_9.csv,8,2,3,128,0.6,100.0,20.0,10,LEXMMFPEA,1149607.2263496788,1251591.2462649497,101984.01991527085,8.871205536790017
9,Drahi_9.csv,8,2,3,128,0.6,100.0,20.0,10,LEXMMFSA,1149607.2263496788,1386659.4840175428,237052.25766786397,20.620282496011313
9,Drahi_9.csv,8,2,3,128,0.6,100.0,20.0,10,PEA,1149607.2263496788,1251274.0891158695,101666.86276619066,8.843617231687999
9,Drahi_9.csv,8,2,3,128,0.6,100.0,20.0,10,SA,1149607.2263496788,1386355.1708425994,236747.94449292053,20.593811439813297
10,Drahi_10.csv,6,2,4,32,0.2,100.0,10.0,5,LEXMMFPEA,600271.428277147,694681.3813314217,94409.95305427467,15.727877191363724
10,Drahi_10.csv,6,2,4,32,0.2,100.0,10.0,5,LEXMMFSA,600271.428277147,734566.6523568947,134295.22407974768,22.372416502513126
10,Drahi_10.csv,6,2,4,32,0.2,100.0,10.0,5,PEA,600271.428277147,688992.5380553853,88721.10977823834,14.780165371668426
10,Drahi_10.csv,6,2,4,32,0.2,100.0,10.0,5,SA,600271.428277147,733809.1782431065,133537.74996595946,22.24622790213908
10,Drahi_10.csv,6,2,4,32,0.2,100.0,10.0,10,LEXMMFPEA,1253692.8586480522,1353064.3826113627,99371.52396331052,7.926305336896474
10,Drahi_10.csv,6,2,4,32,0.2,100.0,10.0,10,LEXMMFSA,1253692.8586480522,1416764.9625763362,163072.10392828402,13.007340897206392
10,Drahi_10.csv,6,2,4,32,0.2,100.0,10.0,10,PEA,1253692.8586480522,1353253.763481898,99560.9048338458,7.941411179545963
10,Drahi_10.csv,6,2,4,32,0.2,100.0,10.0,10,SA,1253692.8586480522,1417041.7533547473,163348.8947066951,13.029418934622157
10,Drahi_10.csv,6,2,4,32,0.2,100.0,20.0,5,LEXMMFPEA,719284.663759758,719644.1972926798,359.5335329218069,0.04998487400558447
10,Drahi_10.csv,6,2,4,32,0.2,100.0,20.0,5,LEXMMFSA,719284.663759758,723384.8410303756,4100.177270617569,0.570035408399453
10,Drahi_10.csv,6,2,4,32,0.2,100.0,20.0,5,PEA,719284.663759758,719731.2888800437,446.6251202856656,0.06209295746014112
10,Drahi_10.csv,6,2,4,32,0.2,100.0,20.0,5,SA,719284.663759758,720918.1630485359,1633.4992887779372,0.22710053071888212
10,Drahi_10.csv,6,2,4,32,0.2,100.0,20.0,10,LEXMMFPEA,1394763.2009261304,1481413.8555557677,86650.65462963725,6.212571035147812
10,Drahi_10.csv,6,2,4,32,0.2,100.0,20.0,10,LEXMMFSA,1394763.2009261304,1520512.7078699293,125749.50694379886,9.015831996449325
10,Drahi_10.csv,6,2,4,32,0.2,100.0,20.0,10,PEA,1394763.2009261304,1481604.3623653215,86841.16143919108,6.226229755812892
10,Drahi_10.csv,6,2,4,32,0.2,100.0,20.0,10,SA,1394763.2009261304,1521291.4475663907,126528.24664026033,9.07166510818789
10,Drahi_10.csv,6,2,4,32,0.6,100.0,10.0,5,LEXMMFPEA,609683.8948795078,680376.39296277,70692.49808326212,11.594942670616733
10,Drahi_10.csv,6,2,4,32,0.6,100.0,10.0,5,LEXMMFSA,609683.8948795078,748064.2844054033,138380.38952589547,22.697071496901465
10,Drahi_10.csv,6,2,4,32,0.6,100.0,10.0,5,PEA,609683.8948795078,670207.4716509117,60523.576771403896,9.92704207536353
10,Drahi_10.csv,6,2,4,32,0.6,100.0,10.0,5,SA,609683.8948795078,735662.7433461824,125978.84846667456,20.662977901289626
10,Drahi_10.csv,6,2,4,32,0.6,100.0,10.0,10,LEXMMFPEA,1193582.459326256,1366120.394977055,172537.93565079896,14.45546843476502
10,Drahi_10.csv,6,2,4,32,0.6,100.0,10.0,10,LEXMMFSA,1193582.459326256,1426426.3756672468,232843.9163409907,19.50798744750527
10,Drahi_10.csv,6,2,4,32,0.6,100.0,10.0,10,PEA,1193582.459326256,1357395.0468582571,163812.58753200108,13.724446623023324
10,Drahi_10.csv,6,2,4,32,0.6,100.0,10.0,10,SA,1193582.459326256,1424920.2419068522,231337.78258059616,19.381801464406564
10,Drahi_10.csv,6,2,4,32,0.6,100.0,20.0,5,LEXMMFPEA,605243.8139203095,687269.5314256649,82025.71750535537,13.552508198977714
10,Drahi_10.csv,6,2,4,32,0.6,100.0,20.0,5,LEXMMFSA,605243.8139203095,745439.9044152629,140196.09049495333,23.163572641390513
10,Drahi_10.csv,6,2,4,32,0.6,100.0,20.0,5,PEA,605243.8139203095,673726.6344284845,68482.82050817495,11.314914573780651
10,Drahi_10.csv,6,2,4,32,0.6,100.0,20.0,5,SA,605243.8139203095,736334.0565246822,131090.24260437267,21.6590801243006
10,Drahi_10.csv,6,2,4,32,0.6,100.0,20.0,10,LEXMMFPEA,1391661.864326476,1424677.5785833003,33015.71425682446,2.372394839805653
10,Drahi_10.csv,6,2,4,32,0.6,100.0,20.0,10,LEXMMFSA,1391661.864326476,1496083.2950986573,104421.43077218137,7.503362235388862
10,Drahi_10.csv,6,2,4,32,0.6,100.0,20.0,10,PEA,1391661.864326476,1422663.9180767646,31002.053750288673,2.2277001723613927
10,Drahi_10.csv,6,2,4,32,0.6,100.0,20.0,10,SA,1391661.864326476,1494163.3002534907,102501.4359270148,7.365398057855277
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,10.0,5,LEXMMFPEA,562581.8438277396,605966.5518071323,43384.707979392726,7.711714918527829
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,10.0,5,LEXMMFSA,562581.8438277396,688897.7331137492,126315.8892860096,22.45289119651843
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,10.0,5,PEA,562581.8438277396,606926.3755605471,44344.53173280752,7.882325428615439
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,10.0,5,SA,562581.8438277396,688960.5706253636,126378.72679762403,22.464060684532278
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,10.0,10,LEXMMFPEA,1360391.167093147,1387495.9263392813,27104.7592461342,1.9924239367160133
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,10.0,10,LEXMMFSA,1360391.167093147,1460313.3989989574,99922.2319058103,7.345110312596477
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,10.0,10,PEA,1360391.167093147,1387665.616882644,27274.449789496837,2.004897594842244
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,10.0,10,SA,1360391.167093147,1460249.777533675,99858.61044052802,7.3404336088055935
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,20.0,5,LEXMMFPEA,614375.0551976411,674359.941343934,59984.886146292905,9.763561466048795
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,20.0,5,LEXMMFSA,614375.0551976411,722193.9932241072,107818.93802646606,17.549367786714793
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,20.0,5,PEA,614375.0551976411,674276.8466937264,59901.791496085236,9.750036397036848
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,20.0,5,SA,614375.0551976411,720172.533961943,105797.47876430186,17.22034087635075
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,20.0,10,LEXMMFPEA,1294089.3620868698,1370061.2892210942,75971.92713422445,5.870686318888432
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,20.0,10,LEXMMFSA,1294089.3620868698,1415694.132855317,121604.77076844731,9.39693767147158
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,1294089.3620868698,1369754.3453316286,75664.9832447588,5.846967409015726
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,20.0,10,SA,1294089.3620868698,1413971.6705988972,119882.30851202738,9.263835406134797
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,10.0,5,LEXMMFPEA,661123.5854179178,746893.2696990287,85769.68428111088,12.973320899887886
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,10.0,5,LEXMMFSA,661123.5854179178,782441.0709608104,121317.4855428926,18.350197787332583
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,10.0,5,PEA,661123.5854179178,734612.6948403601,73489.10942244227,11.115790004071236
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,10.0,5,SA,661123.5854179178,771975.5529604036,110851.9675424858,16.767208126815298
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,10.0,10,LEXMMFPEA,1288004.801513387,1382658.0975551084,94653.29604172148,7.3488309927498126
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,10.0,10,LEXMMFSA,1288004.801513387,1449262.6554108737,161257.8538974868,12.519973039542336
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,10.0,10,PEA,1288004.801513387,1382085.5681433463,94080.76662995946,7.304380117171608
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,10.0,10,SA,1288004.801513387,1446486.0021643122,158481.20065092528,12.304395174980106
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,5,LEXMMFPEA,521419.8926184907,565566.5608169921,44146.6681985014,8.466625233035051
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,5,LEXMMFSA,521419.8926184907,625998.7890329394,104578.89641444868,20.05656053689657
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,5,PEA,521419.8926184907,565356.6625313476,43936.76991285692,8.426370097276727
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,5,SA,521419.8926184907,621088.9994754255,99669.10685693478,19.11494138752778
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFPEA,1232899.5239454568,1330434.7783571149,97535.25441165804,7.911046481673634
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFSA,1232899.5239454568,1394387.9835841442,161488.45963868732,13.098266038898359
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,1232899.5239454568,1329145.364070601,96245.84012514423,7.806462591302139
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,10,SA,1232899.5239454568,1392666.2883327988,159766.76438734191,12.958620007903415
10,Drahi_10.csv,8,2,3,128,0.2,100.0,10.0,5,LEXMMFPEA,551426.4228572466,697101.3805891016,145674.957731855,26.41784138254241
10,Drahi_10.csv,8,2,3,128,0.2,100.0,10.0,5,LEXMMFSA,551426.4228572466,736379.2840857088,184952.8612284622,33.54080500352498
10,Drahi_10.csv,8,2,3,128,0.2,100.0,10.0,5,PEA,551426.4228572466,678497.0249197191,127070.60206247249,23.04398135367709
10,Drahi_10.csv,8,2,3,128,0.2,100.0,10.0,5,SA,551426.4228572466,722728.8787060773,171302.45584883075,31.065333242686773
10,Drahi_10.csv,8,2,3,128,0.2,100.0,10.0,10,LEXMMFPEA,1320037.0150938754,1361621.002530465,41583.98743658955,3.15021374106182
10,Drahi_10.csv,8,2,3,128,0.2,100.0,10.0,10,LEXMMFSA,1320037.0150938754,1401214.4113135894,81177.39621971408,6.149630297597457
10,Drahi_10.csv,8,2,3,128,0.2,100.0,10.0,10,PEA,1320037.0150938754,1361979.7139238562,41942.6988299808,3.177388084605947
10,Drahi_10.csv,8,2,3,128,0.2,100.0,10.0,10,SA,1320037.0150938754,1404648.649359061,84611.63426518557,6.4097925510951175
10,Drahi_10.csv,8,2,3,128,0.2,100.0,20.0,5,LEXMMFPEA,597806.2401283112,725395.6541630662,127589.41403475497,21.34293780663273
10,Drahi_10.csv,8,2,3,128,0.2,100.0,20.0,5,LEXMMFSA,597806.2401283112,764385.048145635,166578.80801732384,27.865016594937163
10,Drahi_10.csv,8,2,3,128,0.2,100.0,20.0,5,PEA,597806.2401283112,707148.5416908754,109342.30156256421,18.290592205778136
10,Drahi_10.csv,8,2,3,128,0.2,100.0,20.0,5,SA,597806.2401283112,752870.7413809638,155064.5012526526,25.938923156668633
