InstanceNo,InstanceFile,NBstage,Childs,Periods,#scen,Theta,Avg_d,Dev_d,J,RegretExpected_SA,RegretExpected_PEA,RegretExpected_LEXMMFSA,RegretExpected_LEXMMFPEA,RegretMin_SA,RegretMin_PEA,RegretMin_LEXMMFSA,RegretMin_LEXMMFPEA,RegretMax_SA,RegretMax_PEA,RegretMax_LEXMMFSA,RegretMax_LEXMMFPEA
9,Drahi_9.csv,6,2,4,32,0.6,100.0,20.0,10,0.2029802159056723,0.585062402486195,0.5419406144080688,76.04021943250153,0.0001253814091966,0.0001662034750118,0.0037642910932667,0.0,2.243631113344777,2.697017351414448,2.2853671844651293,884.2895152920764
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,10.0,5,0.0815362965542803,0.2592507293711075,0.4376738828221839,32.39099227122873,4.840463705036648e-05,3.291233094049834e-05,6.802304079472712e-05,0.0,0.884979259386066,1.4733617928106502,4.119366604477296,539.3982771211408
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,10.0,10,0.0633445647965601,0.6230951430690387,0.6818134201239071,33.064182707125376,1.546331368131189e-06,0.0004315297111766,0.0001566925345744,0.0,0.7734533660832805,3.419983358093023,4.446746413496357,578.8321171754956
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,20.0,5,0.1198345264790849,0.1838154626859171,0.3632879364198054,26.08507592917634,0.0001615003560421,0.0002386728535373,0.0006495737925224,0.0006826600738834,0.5987475766580811,1.0,1.5425032655440745,476.5653245667425
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,20.0,10,0.0794756766449624,0.5422782259269114,0.7213614460654558,48.551015250425465,4.6123442550044056e-08,3.808828703934066e-06,4.20849169130241e-05,0.0,0.5105369676299465,3.6653370399645935,4.417530085778217,646.6586561306013
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,10.0,5,0.6474613293909652,0.483417804259738,0.7599161908680317,26.05851793891225,0.0001784304489444,0.000899428739446,0.0011235931265493,0.0004832705318203,3.702129653913146,2.127792118732631,2.405382032364818,448.601536521016
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,10.0,10,0.2250757993801802,0.6200378897165277,0.6739876253233332,51.50366240098256,4.0662673616693844e-07,3.118177992211326e-05,5.563361783831266e-05,0.0,2.608932692710647,3.683390916001092,3.47985813953156,1036.1100941995023
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,5,0.5718309894494712,0.6388156128315715,0.8230139834030367,46.2017419918057,6.572194437676542e-05,0.0001024239479041,0.0004885396931476,0.0013326750182529,3.8845826800523215,4.0023989255299535,9.95264704000921,1338.4284340883455
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,10,0.3166807541217807,0.8378591620953152,0.947000378848923,51.24012728951863,7.285728100431945e-07,0.000412250321574,1.3409221489169114e-05,0.0,4.093705846196911,4.976268602798213,57.61590764802244,1203.2887798591714
9,Drahi_9.csv,8,2,3,128,0.2,100.0,10.0,5,0.1297189480951049,0.3569435243246908,0.2811657231052498,35.41206673073669,0.0001178942193029,0.0042239377611308,5.418619966023555e-05,0.0082752752958606,0.7529147758809803,1.0456833862491943,1.243823653967452,677.0573166404876
9,Drahi_9.csv,8,2,3,128,0.2,100.0,10.0,10,0.0716323591757361,0.4783115680805325,0.4863623808151042,46.789837916076365,7.433105496834956e-05,9.462267102930806e-06,0.0004635350252235,0.0,0.2667564131623133,2.477647758596265,1.8967877419556765,454.30954536615184
9,Drahi_9.csv,8,2,3,128,0.2,100.0,20.0,5,0.5864738521470572,0.4841757407598615,0.768200025587577,23.94493519589588,0.0039610150173507,0.0004504260717225,0.0032974875344456,0.0124890562498354,3.374106499026521,1.681493844387569,2.9661892492363235,538.4546017711555
9,Drahi_9.csv,8,2,3,128,0.2,100.0,20.0,10,0.0475732581570718,0.5502657140402194,0.7836648204725202,35.85864299395745,1.7744764319904227e-05,0.0007250354131671,0.0044116416051061,0.0,0.4197009121413957,2.945191120678481,3.5934172956618684,390.2439513284603
9,Drahi_9.csv,8,2,3,128,0.6,100.0,10.0,5,0.0378043825589034,0.3671523162019728,1.1555266659173424,29.04481520142636,0.0001216475494082,6.241398997005869e-05,0.0009181654820725,0.0031988567603797,0.1715524995904027,4.10522958811793,43.07935914561422,554.205481901475
9,Drahi_9.csv,8,2,3,128,0.6,100.0,10.0,10,0.0659169593237175,0.7907257420450722,1.4588083770397928,39.66136758903831,1.3175644570796487e-05,0.000559103598803,0.0002339181144463,0.0,0.4968919402627596,6.695034486292295,28.67378892266224,735.8326414202331
9,Drahi_9.csv,8,2,3,128,0.6,100.0,20.0,5,0.5940237018737208,0.6211439056116829,0.6663728698075718,16.87761672477912,0.0005900524120542,0.0067577982837282,0.0003042464217318,0.0,3.2919190592723,2.2205046436596434,2.2951005803639988,393.4731169946032
9,Drahi_9.csv,8,2,3,128,0.6,100.0,20.0,10,0.0685388534846454,0.5469593560022697,0.7237778592014434,45.09425011426484,3.569774606594272e-06,0.0026728153495301,4.37821063328418e-06,0.0,0.3724362963578565,2.228785927581948,5.976650743974696,530.8373263356243
10,Drahi_10.csv,6,2,4,32,0.2,100.0,10.0,5,0.0593432177797649,0.2786366161879868,0.5311039354121343,19.733337763539623,5.380974084967293e-05,0.0044961947367228,0.0001995933737993,0.046534361768656,0.2430832533527182,0.960350187871406,1.876811578091466,332.3748028462121
10,Drahi_10.csv,6,2,4,32,0.2,100.0,10.0,10,0.0596084593212528,0.498561381069852,0.5982524235633607,24.21227651253262,0.0001637989804488,0.0062926766742659,0.0006527391613156,0.0207677596466011,0.3014254267801514,1.3696811988731306,1.8420880324896451,384.22675676659605
10,Drahi_10.csv,6,2,4,32,0.2,100.0,20.0,5,0.0271844567147348,0.1642392650214619,0.159522228479794,9.6578591448859,0.0001250755072149,0.0001608843514418,0.0001764418174074,0.0006247155170086,0.1241431791302131,0.4971797857515262,0.5593852624636649,214.52572791449688
10,Drahi_10.csv,6,2,4,32,0.2,100.0,20.0,10,0.0301758785891541,0.504559518496462,0.8758264667143343,23.99395210024492,0.0001443612331133,0.001013527048923,0.01879234498243,0.0,0.2128127487499379,2.2140067814421367,4.077497486420081,173.50526638281804
10,Drahi_10.csv,6,2,4,32,0.6,100.0,10.0,5,0.1893569131388093,0.4013229698922181,0.5819432387331153,26.96310863319177,0.0002801907590537,0.0003798787371217,0.0101296871500735,0.0140840460127724,1.3578720801129236,1.1184183526090987,2.3778109579873314,406.48329163067024
10,Drahi_10.csv,6,2,4,32,0.6,100.0,10.0,10,0.0599677465197945,0.6698579684128562,0.5637693052609011,45.68213964405013,6.073961679134364e-05,0.0021922887103581,0.0152370961484349,0.0,0.3732706221993206,2.421607551391614,2.068645182235274,484.7709962483429
10,Drahi_10.csv,6,2,4,32,0.6,100.0,20.0,5,0.3345110004205266,0.5759666069901839,0.899193391481927,13.961071096831065,0.0010762340088169,0.0077909140904012,0.000868086504457,0.0,1.2792573155039453,4.213047814778409,4.555011660661259,287.3337849546446
10,Drahi_10.csv,6,2,4,32,0.6,100.0,20.0,10,0.0328904906746225,0.7453191490598997,1.9507486900476372,29.24045539611345,8.737073917169763e-05,0.0004058311935596,0.0010976523123134,0.0,0.1280327663631661,4.2102171238934165,16.273844657872175,276.95565767584173
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,10.0,5,0.1002123761211778,0.3170042309009179,0.3808198731587088,25.07307740698205,0.0001268691463968,0.0013896584553671,1.547903532077714e-05,4.624522883116292e-05,0.4291942696004742,1.4829808903201704,1.4978693777571488,447.8534575689532
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,10.0,10,0.0602301825068501,0.5004628958729387,0.8540157713216108,21.290259041571915,1.800229531125166e-05,0.0002192946708707,0.000234091225729,0.0,0.3396491471022159,2.452845309143325,4.317010538550899,287.0885102140335
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,20.0,5,0.0746386183403733,0.3884854962560162,0.4841333428145177,11.30385409548388,9.506207401356626e-06,3.7253731819548765e-05,5.824453367987257e-06,0.0019169306005034,0.6873889034341754,2.194636610882867,3.833954720051164,366.10671136120334
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,20.0,10,0.0632356668837271,0.6426278843150471,0.8073698606669522,28.70792769073349,1.0185853448200737e-05,8.72610529190896e-05,4.919280337007905e-05,0.0,0.5222442214362119,3.3931748899921077,4.571824200267423,466.662245339812
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,10.0,5,0.1883694405955922,,12.153448696331326,19.508902513925968,7.004153703087528e-05,,0.0001069304975876,0.0,4.099175801995309,,4572.782752485465,556.0179031601529
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,10.0,10,0.0468446483705707,0.7842563480682568,2.4888559998142523,27.303880494966325,3.759145694637192e-06,0.0001231101604024,0.0001013959587638,0.0,0.468562614495728,7.478478979023464,193.84386842039984,653.7352361792816
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,5,0.2309027319841811,0.3757955822577574,0.6266550968939253,16.489475173710087,5.61043572752761e-05,6.230502329800717e-05,0.0002125566247938,0.0,2.788926661652536,3.9122748084629246,7.358677731846427,575.6905501058407
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,10,0.0948440386124089,0.5684396880266699,0.685587268838127,46.7208944661947,3.257816092601858e-05,8.760967045934918e-05,1.796942977815579e-05,0.0,0.736545159215762,5.305909126731114,4.764652015545714,744.177987480117
10,Drahi_10.csv,8,2,3,128,0.2,100.0,10.0,5,0.1169314621654017,0.3310896770166041,0.3811992639000072,22.41144733259531,0.0003280282996059,0.0001975110171699,0.0008663212798077,0.0023084407021921,0.6577865275716615,0.9589345262919508,1.4996190628709514,712.9199108018466
10,Drahi_10.csv,8,2,3,128,0.2,100.0,10.0,10,0.0528286535732638,0.658448558240459,0.7664250599613446,29.48917652315032,0.0001339119412042,0.0001450470004676,0.0001266535672911,0.0,0.290452553494356,2.2180607359849955,3.899055166070221,357.54758064178964
10,Drahi_10.csv,8,2,3,128,0.2,100.0,20.0,5,0.2336388044339072,0.2756218625166715,0.3930259521942842,37.04213992163284,0.0002330160061407,0.0004490289111719,0.0012196467729149,0.0,3.7078420435797423,0.9564821414753992,1.2482764498035277,601.5042105438962
10,Drahi_10.csv,8,2,3,128,0.2,100.0,20.0,10,0.0387148127303553,0.5699500481741073,0.7443051497895337,27.36843484274473,8.291051302993494e-05,0.0006839907383431,0.0029468414954407,0.0022847099479725,0.2320586774279019,1.999480297203144,2.524590789640216,439.3229974086416
10,Drahi_10.csv,8,2,3,128,0.6,100.0,10.0,5,0.0990670054916648,0.6404566979107547,10.584823308089993,23.80731716670023,0.000114862298158,0.0013938600065639,0.0068437208565506,0.0,0.4588871748518578,4.039839162224581,482.7414856834959,592.6112424492578
10,Drahi_10.csv,8,2,3,128,0.6,100.0,10.0,10,0.0514565282626156,0.6329911254765204,0.7378428341895128,32.68964930192112,0.0001396162528124,0.0019774738074806,0.0007979575109307,0.0,0.2952900471984816,2.8395296274902164,4.385404642688757,383.4781275977071
10,Drahi_10.csv,8,2,3,128,0.6,100.0,20.0,5,0.2103898715395916,0.5753078109892346,0.6884193033792081,27.527571085559117,0.0001085331913622,0.0085588968703675,0.0011291257675624,0.0,3.829661137685272,2.755109340122896,4.132227254731755,581.0879118639008
10,Drahi_10.csv,8,2,3,128,0.6,100.0,20.0,10,0.05633217400971,0.6242701829566492,1.095136877744877,41.353738163370366,5.804533640672696e-05,7.965742254520587e-05,0.0046780630459773,0.0,0.2577779683769678,6.632766823961558,12.22065575398448,482.7382043295612
